S1,S2,S3,S4,S5,S6,S7,S8
126.81025586848703,30.18518016363365,43.89513559267673,78.51347899185984,133.14728638048018,166.91371718090423,55.16194481103537,89.08999633789062
128.44820031690844,30.309258296758227,43.3133033512379,78.00509496528338,135.42874832469016,170.0541971592831,56.30792152982046,89.75
129.33763313384347,30.53081845821087,43.71227953493181,79.5302588837661,131.80630343193408,169.90147369901518,56.28065012726079,88.1500015258789
133.4237230667867,31.39045653828477,45.69883217384031,81.97381280523818,126.67516664042304,168.0878244592517,55.00732514317257,83.4000015258789
132.19088995387958,31.674058893990487,45.87336904596923,82.2690132389321,125.77188979954575,167.95416454516393,55.05280326218657,84.33000183105469
135.8542795452357,32.755264997537225,47.361205518144594,86.01632334776437,128.13723275165773,171.74376433128006,56.76268149101465,86.16999816894531
132.3581876017557,31.6651870716876,45.225043707108995,82.24441847987124,126.81144327036904,169.01373232767665,55.38022501725787,83.56999969482422
131.6713066217273,31.47907886694046,46.93728764489346,84.01557256181783,126.56882455132332,168.64145518932278,56.13512426375227,85.37000274658203
132.1644793089185,31.594303903636995,47.086915798665736,83.5481822528599,128.36040177797477,167.90643780543584,57.117392475110506,86.91999816894531
133.17715654015848,31.8778882139194,46.895726621879284,84.79455517529345,127.92186855194011,167.219166113063,55.15284622154759,84.27999877929688
134.39244568550905,32.187632650994914,47.47756417744095,85.70472090120727,125.03853040889373,162.6181919956357,54.416145082415284,80.2300033569336
134.92961588738382,32.980293896423056,49.73009766196652,87.70548960796735,124.60927303515479,159.17226067720912,53.89771931181504,79.0
134.26913835817882,33.29201427613367,51.184679294715,90.0834467303133,124.7025863917315,158.07454958163433,54.99823417429533,78.02999877929688
133.4149731802892,32.5527923364087,50.37842276114026,89.43566799066062,126.44752438977287,161.07182583431745,55.643985026319555,76.7300033569336
133.77596923817018,32.543884454985374,50.30361063786788,90.3622386748399,127.37131164594196,166.87553677782824,57.499393026052736,79.75
135.713377914855,33.194049725056,51.35090792796362,91.5512413760061,129.872078681824,170.3882898015128,57.24473463094583,79.4000015258789
138.13509273419663,33.77297739750771,51.15974103876916,91.5430095815929,130.6372263833975,169.69148207471744,56.98096915707195,79.7300033569336
137.6859760242629,33.87093266479314,51.10987518480015,91.45283034866435,131.29043946981685,167.9923643882912,57.854102076420624,81.91000366210938
135.6957626483001,33.32764498674165,49.48904565656238,88.992854345325,136.12399365643614,165.35778312968472,58.34524145758024,83.66000366210938
136.79655744647064,33.84421761766883,48.782542138514664,87.91049899687576,133.62326392804465,162.21731710805085,58.40890595691712,81.75
138.78675944852634,34.29844501611112,48.882277983863275,87.74651637293475,134.714990341307,162.74230241846112,59.69131748298355,81.05999755859375
136.9462346392073,34.10250261533008,47.13677807741421,85.22913852903984,130.6372544613006,160.61362009803315,57.46300498592443,78.48999786376953
134.55977555921893,33.91547034578037,46.96222678706218,84.50756576960073,128.42572056225595,159.74501579473645,58.95461541448693,79.98999786376953
132.3846254960018,33.27420182356183,45.665572469617075,83.18738952861955,129.22821737253463,160.04090533959004,60.02783503128827,80.12999725341797
132.09401509386254,33.140604902673296,46.61312711656167,84.45015349885712,127.32463776981805,159.30590552973106,60.55535486365655,77.55000305175781
132.09401394366222,32.837796620154684,45.88999566198033,84.33536545459623,118.55332459377773,150.11350741265645,56.080549138256764,75.8499984741211
135.88071153000138,34.15595517040918,47.62717268240499,87.36110232650576,122.79900590564318,147.50759043247385,56.20788799621088,76.62000274658203
133.9609070659652,33.88874795545645,47.66042410051314,87.24629480821098,124.04940905658312,148.97761493364246,58.217907328737084,77.02999877929688
136.0216122279378,34.40531837587882,47.26145544325311,86.9675041799985,123.49887327681503,147.55531134249068,57.9996223449707,76.47000122070312
134.98244566183757,34.3964111547262,46.83754658794491,86.54930648305205,124.18936838204601,147.89895398232255,58.21790978353829,76.56999969482422
133.76716914041373,34.58345173212371,46.812619017614786,86.311519822987,125.68238175062318,151.91763138701012,58.863664722868954,80.16000366210938
135.34340155638282,35.20689390962208,47.244829991264204,85.48333248382234,126.3822321616409,155.6690389209679,60.08240372708654,81.20999908447266
135.6180177908859,35.420647503240396,46.870794479230106,84.8437611061153,127.82853187589593,155.74541151718077,59.72768811193506,81.31999969482422
136.4152572550075,35.447361620738974,46.48845544431762,84.88474635973434,128.0991477930238,156.95769451138844,60.910055934923484,83.31999969482422
138.01855744692156,35.54533597478164,46.54663895941447,84.55675415820477,124.98252955497917,157.89317366159753,60.755448230640454,82.80000305175781
137.8148315371055,35.61658784946879,47.17832872424058,85.00774668026776,125.73835085142235,161.3486444870192,62.02876437915184,82.05999755859375
137.07960460633433,35.456269235470245,45.96480004226792,83.2775699521804,126.53150622945799,160.84273094970592,59.673125976540646,79.66999816894531
134.17412369997368,34.71703708202896,46.887416240990376,84.17137034305263,124.60923697831088,158.589981902869,59.40027597665276,79.87999725341797
133.9792581192111,35.38502114868515,47.72692082672918,85.28655115322276,124.10541509511715,156.78586825030897,58.18153233696423,80.31999969482422
136.30010314120403,35.01095582109562,47.67705221087392,85.1143498768207,125.70104717309965,158.09361401452242,59.418464449004176,83.30000305175781
135.90148621047948,35.08220227715118,47.17002789024614,84.67974990160445,125.31843100256425,159.5636376740982,58.845470243543126,82.12999725341797
134.4132859981849,34.73485481110638,46.93729777834614,84.31897313391242,120.53150709344462,155.7549390209675,57.881384117910834,80.81999969482422
130.91431003398407,33.621554457560315,45.29985352924892,82.26898355769113,119.05717255494112,156.07949048486827,57.10830245582243,78.98999786376953
133.07572385785903,34.51219634075469,46.53831897698606,84.35175592389872,121.20337918451652,155.90766757594488,57.61762184301144,81.61000061035156
130.37399184308134,34.12922344412698,45.939860309636856,82.90037450868172,120.30756258670316,152.7290092595771,53.8067653721586,80.20999908447266
133.56292199030685,35.04658189281886,46.106101985040766,83.03978547304436,121.76325153795447,153.81720509254473,53.752204764775925,83.3499984741211
133.31487295607891,35.331575516901154,46.55494722412867,83.48256372491332,123.1722582256954,152.98674631928048,53.26106175721665,85.66999816894531
135.02449574710272,35.56314405892345,47.30302451515611,84.90113617022129,123.41488906604316,150.64809109653146,52.31516661089392,88.8499984741211
136.00774528348057,36.11533951614129,48.97371319136701,87.2627006816203,122.95763995009412,152.2899075180374,52.6425942613672,84.69999694824219
136.5038416810858,36.373629163968666,48.48331349747095,86.08194275955051,123.58284573551556,150.0562520718592,52.39702338774046,82.97000122070312
137.16817890684598,36.4003515686586,48.19239101056591,85.2619567567741,124.45058964986957,150.04669948764754,52.624403067652985,81.97000122070312
135.41429891835054,35.83925693298913,49.04020661365017,86.88549268078422,123.38685140600037,145.9993947008897,51.73308725186922,77.94999694824219
138.1868699828571,36.69425594256804,49.680229392458884,87.8120940975595,123.8254540128736,148.72942926771418,51.80583841751256,79.05000305175781
140.0205126269201,36.943635610052326,50.586216755846166,89.3372623147953,123.73215056386326,149.03487056075417,51.813777062395566,77.62999725341797
139.26754896730932,36.631920408737386,50.76076325649794,88.63207586712386,125.97167518720002,161.15774479374858,52.80210638202974,78.75
143.05886346157013,37.85208136871885,52.56444667671356,91.37902986372234,128.7709949871967,168.44101102184555,52.298795200282434,78.19999694824219
142.68680186801498,37.00597911315506,51.226235609736335,89.42746493892432,129.12557326666575,165.3291372184891,50.37704664163322,73.56999969482422
141.38462721007508,37.74520654199303,50.60635549725385,87.73829067033151,126.3635149795789,165.93052274569493,49.773066473061284,75.08999633789062
143.84718320369385,37.4602149740253,50.53889002917618,88.39427721579023,125.35577680840565,169.20547523051368,49.96524500828535,74.0199966430664
144.71529199242124,37.620523001665944,51.05330320874004,89.45206827210272,127.21270194258804,173.940725077708,50.596680105688314,74.22000122070312
145.87570028396775,38.030207888320994,52.284515561225106,90.42253664089905,127.3153471024589,174.36506220875302,51.20064917236403,74.73999786376953
142.61593890422935,37.095043193425845,49.83894976072755,86.17281098053782,124.55328328027001,171.66471302210363,49.48024134141876,73.16000366210938
142.46536254882812,37.31770653838345,49.712460946125276,85.55028448976472,124.83322567738144,175.15586658844322,50.85291998155765,76.80999755859375
142.9171303495358,37.424580246703194,50.10880217014111,86.40522524963399,124.87988418970217,178.34807161002482,51.63076145154529,78.55000305175781
145.14050774173066,38.02130595138726,50.17626101906373,87.50915630655145,125.91564424234505,178.14556252156922,52.673995676809824,77.33000183105469
144.89248575586066,37.42458491513095,49.12215785145165,86.75383271288169,126.15824906514464,174.7122393459273,52.20727991517172,77.83000183105469
145.2290711518486,37.83427354781339,49.94858405189311,86.42182006051362,128.35107352169365,174.10466397620087,52.26218554354143,78.11000061035156
145.87569306076728,37.994588546318234,49.526923257609035,86.00680897127168,127.3852322763892,174.8954724855348,52.66483508851927,78.66000366210938
146.92984101834662,38.25287957619099,50.134105800949975,87.40123925320974,128.89059318270546,175.3487843256378,52.71974319085835,81.01000213623047
148.16110234733893,38.38646698367097,51.23038798614465,88.98658128904829,125.84244596072669,175.20409506000559,52.07916550682539,81.0
146.52237394942046,38.25291152794158,51.061742242403234,89.27709469635177,124.54278827563296,174.47116277964454,52.14323207704997,81.12999725341797
147.23105063887286,38.67326944484333,51.82913316999549,89.84150439111055,125.75830602233826,174.71224444527175,51.74972463962523,80.91999816894531
147.93082203477414,38.700104010476025,51.71951665829439,89.9493993571711,125.29080222501514,174.87619901987463,52.53672139033819,81.4000015258789
145.70743502782742,38.333399705286716,51.86285936390891,89.35179779134505,125.9359720533936,174.51936976679013,52.57333178820064,81.87000274658203
145.39736943562,37.984592678497876,52.84952381682116,90.52212015007481,124.93551955382078,173.18848937789315,52.490971338763636,81.08999633789062
145.59229988234168,38.24396141763762,53.642221833291686,90.52212906657493,122.95331690530126,170.65209460757575,52.29879760277125,80.0199966430664
142.11101282572625,37.394303418432365,53.13624651337364,90.33951781659405,122.95326495752195,173.17885706925992,52.59162822629419,81.61000061035156
141.86297707985736,37.430068705433385,52.53751761424567,89.79169719258464,123.1402786593969,171.40432095253354,53.09493577391323,81.51000213623047
138.80693493292355,36.92027462079103,52.689296734817994,89.98261367795114,122.99068747451754,171.25001521207642,53.26881626268756,81.58999633789062
137.0619259976282,36.92026612034606,54.24097337243433,91.3272505834535,121.8312897556366,170.02521677207795,53.21390303423351,80.75
139.16123648805262,37.58212357027589,53.85305247981921,90.67153678012261,120.84017861195782,168.3471527943206,52.20727088665177,80.7699966430664
132.25192185811235,34.89000790766782,51.44121576925073,87.35975365119441,118.44656152642578,165.8396947047726,51.86869129604559,84.27999877929688
132.0570592266176,34.9883963996819,51.38219061641554,86.40522015282723,120.84020097368821,166.37012632903478,51.017624847355776,83.48999786376953
133.40344994523085,35.66813179378909,53.00132633430312,87.42613990469587,122.32685163641565,166.18687587989956,51.191495316574645,82.9000015258789
133.04915858833772,35.91856179480426,54.01328432674163,89.11110177926432,124.17815817288782,168.37607418472845,51.12744185334773,83.83000183105469
134.5727408830764,36.16898580570104,54.097605831771894,88.92850494384766,125.19730711889558,168.67504398616924,50.77969842709585,84.38999938964844
136.14948341870925,37.08126699704399,54.44335406359745,88.77076582897189,143.91614207269515,179.48606756379792,51.57585323530363,86.37999725341797
137.30106083924923,37.23330818593641,53.30490794476409,86.81192156921965,143.299010119615,181.68492837564668,52.66484164357794,87.41000366210938
136.19374339098889,36.45519040546325,52.874827585065475,86.18942655276322,144.72958709439712,179.3510640738907,51.55755057395641,90.81999969482422
138.41716611499032,37.17070491223662,54.24940514037374,88.77076143795958,144.05639007480085,181.05805645246866,51.36537425965049,94.04000091552734
138.9386126479669,37.00076353780664,53.136243921103365,87.7332493347463,147.92730633354927,180.8748100640501,51.74972513557064,93.27999877929688
138.78719131721536,36.49991748484214,52.916991747834395,87.95734858984036,149.52618870364898,178.8688390322054,52.08831286272459,94.87999725341797
135.4284078362779,35.39087097799924,51.593012537699025,86.28901826213826,149.7505645751953,182.03211494630455,51.58500132527703,95.0199966430664
135.0720261121007,34.54119779809884,50.13410938763115,84.24717212323301,147.88989667257127,179.07136340466724,50.614979307918404,87.86000061035156
136.3550069295551,35.46241958072361,51.18823412454107,85.87401176573023,151.1811367083017,180.759086481007,50.798000908987085,90.04000091552734
137.51319987681117,35.587639612361976,50.95210168057492,85.95701764875616,151.13436484589897,183.69089379724488,51.48433526446223,91.22000122070312
139.02776208937064,36.20475658116342,51.44122180089423,86.3222232523948,150.8632388940633,182.7071887343488,51.813785750584934,90.4800033569336
138.93863642276264,34.97945215715305,51.58458182210177,86.72064663329554,151.34944730922984,182.82293007657998,52.31708942605422,90.76000213623047
137.11224723390674,34.335498352239,49.89798309277139,83.87367139200602,150.4050499567258,180.96161221223332,51.61245796495688,89.77999877929688
138.9475603907228,35.0778396089576,49.906411272751924,84.35506432120836,151.11565889735547,177.6922659277552,51.29215850300878,87.31999969482422
132.34582294028507,32.86869996502419,46.921139734518206,79.53263176619187,147.8711907931752,173.73819938602864,49.791378034263985,84.98999786376953
130.5373030345036,32.96709156938806,46.803073851204175,79.59074274091068,147.03903921512176,172.92809119737956,50.258082566064544,87.08999633789062
135.4640430207947,34.031407275218896,47.94996407761225,81.32550106214627,150.0684431706263,175.36803283253707,50.49601305155299,87.25
136.2035176266359,34.30866845879856,48.683629929262494,82.50411895467111,150.6388205109971,176.53498350759057,51.30131807578444,89.4000015258789
134.9562535926671,34.16556173780541,48.31257788626055,82.00610895034343,153.66828054186632,178.88814404925995,49.94694676097013,91.3499984741211
133.80696398857532,33.68259969419209,48.20295092323801,82.55391190812281,154.9398513641464,178.7627720809428,48.327191858332846,92.01000213623047
133.99402278896457,33.73626438584499,48.91975803633233,83.04364341262576,154.10771392989153,178.3480555234362,48.6108748090378,92.94000244140625
135.67785989625256,34.15662350709165,48.91132460543896,83.74914718226361,153.79915866347562,175.98527238766573,48.52851909520586,93.44000244140625
136.43513748144846,34.47859651401235,49.75461780332734,84.97759358105067,155.1174903277096,176.8435773857307,48.94032104001591,96.58000183105469
135.93623240477226,34.442822155374216,49.65342851326448,85.54198977990622,155.76267506051994,176.16850046560313,49.09589633269142,101.5999984741211
135.4462282826304,34.3444447394826,48.53183920200696,84.72858544844914,158.0721066473921,180.45047239465865,49.40702732356989,105.93000030517578
135.37493755688308,34.040352065621086,48.54870747332619,84.32187100962446,158.22170220543418,184.91568425765607,49.31550572960512,108.1500015258789
134.7513054063066,34.01351803767518,48.22824341876386,83.3673468922325,160.2226821516887,189.67985610195194,49.644961376014344,114.36000061035156
135.66898228351138,34.49648175305608,48.17765224435051,83.7823491018318,160.26942475220395,182.08997992748291,49.72809455408135,116.62999725341797
138.26154671041147,35.30143530103403,48.62460210112083,84.67876773988866,163.02765315525895,178.86886899086454,49.60835475937116,110.55000305175781
140.33738264461587,35.820176187533136,48.17765224435051,83.75744227540129,161.28852262288424,178.96529512520758,49.81098993731621,111.30999755859375
139.64247002681896,36.410472561796745,48.422209175868254,83.6163448142464,160.4096257959218,175.08838450601812,49.95835851041347,107.9000015258789
142.54683916028566,37.206478655490976,49.07154665062179,84.6953758008452,160.82099321377245,174.490435233672,49.97677925957731,107.5999984741211
144.22176397091283,37.769943925870216,49.1379938827869,85.37598795497219,159.7832052799865,175.13660076753902,49.893883735059056,107.38999938964844
144.1415966501648,37.64472766785583,48.82124961595494,84.85307657258394,159.37182178720712,181.98388555260325,49.276768116406096,107.16999816894531
141.6024847733706,36.812935687368125,47.956624388802936,83.69104057124733,159.60551001709712,178.6277554117084,49.02808546720252,110.19999694824219
140.38192098100944,36.71455942010037,47.51147457613503,83.16812329222216,160.39095676253396,177.33546200054823,48.97281722135388,106.63999938964844
139.2593903813291,36.46414082038747,47.44298841034798,83.01920054913172,158.7172715872865,172.35910749908516,48.447813907377075,107.3499984741211
136.45299716406848,35.88278582588769,45.77365867920716,79.75529845936084,156.10861999727675,170.7485319699486,47.94122848312543,103.31999969482422
137.5131839395258,35.85595713367357,44.746395992025555,78.67011293092882,155.46344476954718,170.42063337375387,48.04254900439951,104.31999969482422
138.38625853149074,36.338920736727744,46.1845891788676,80.832040892717,158.43676862078019,173.59352197440302,48.43860146812622,105.30000305175781
139.87407981042597,36.75928378601345,47.33170033196616,82.01813692892217,158.5770651160126,171.85759130632655,49.33203255178196,109.44999694824219
141.21937051217787,37.26014386087751,47.28889472480732,81.78261098761693,158.9510417825256,173.78641229138788,49.81098473347722,108.12999725341797
144.5603355312766,38.01142689637363,47.254654284045,82.53129368166616,158.37133399706946,173.01487987162426,49.507030983052424,108.56999969482422
144.10597935360946,37.671554129448296,47.42586868816512,82.55652878803457,156.65655624988244,171.6454309962868,49.147825028049795,108.01000213623047
145.40671973636498,38.12770322285525,48.144958500435315,83.35568383474957,157.2372003709101,171.98295116424399,49.976776641541825,112.61000061035156
142.93887401299588,37.269084647766306,47.023520490025064,82.55653827683798,156.9188101532559,170.41098062550702,50.14256892226164,111.26000213623047
142.74285270413517,37.3406365710288,46.64685318647217,81.47977738373469,154.45565796442594,172.51340164685755,49.83861491296742,111.30000305175781
142.5646742794388,36.95664364396002,46.475633973608346,81.29470499279232,154.75533112398452,172.94739006203892,49.55308712541986,110.31999969482422
142.89430409546694,36.875734340232924,47.18617601847762,81.93403674974705,152.84477591933182,169.81303532368275,49.221510035380646,108.8499984741211
142.53794765256004,37.08250390747974,46.80093826203358,81.61437626631515,153.3130520473448,172.38800841721178,49.341245672242465,109.95999908447266
141.5579218589789,36.929678251771584,46.9036597327285,82.0181495928061,151.72094409468937,170.24703214016748,49.48860955594497,108.87999725341797
141.0055678045651,36.552100511186865,45.90206627211432,80.66380620713971,154.77406325369623,169.6008666913521,49.42414386070306,106.55999755859375
143.0457895709458,37.055533311105435,47.24609344003558,82.10226131990339,153.82814763949074,172.48447835149722,49.5991405533867,106.98999786376953
141.2371665792081,36.498175484323525,46.78381802288945,81.77422076061058,151.30886929298583,169.82271302122183,50.29915043897908,105.26000213623047
142.94778643259897,36.974620643791994,47.67412272375508,82.75842566147328,149.07051198137125,167.4116878425197,50.99915577359874,105.5199966430664
139.6246233312247,35.71606686647824,47.40018806189472,81.5891406392877,147.50643819229109,163.86265970671894,50.354415937858825,106.0
142.02121767174637,36.39029120393081,48.3332913505806,82.70794921963183,147.59073828001823,161.42271125873603,50.52941217209711,104.91999816894531
140.2126244957346,36.26443677891209,47.374500911164674,81.69009092128512,147.9372577840637,161.73131948829877,50.280727987053304,105.55999755859375
137.10334257835498,35.401421221424464,46.039039926300944,79.61227238287911,143.97568274899635,157.31430656601515,49.009660864087536,101.58000183105469
136.7825947389586,35.302536714262004,46.54411851850824,80.39460628409893,145.24940415876063,159.64818693045476,49.000446878719615,102.1500015258789
138.27045743671894,35.73404667254615,46.595490106803055,80.9582274083063,146.84152139950868,160.63187052858888,49.184670643366886,102.81999969482422
140.76501709916,36.642000573134375,47.44298115008019,82.6406709438803,148.63970519499506,163.40937007014568,49.507030943316835,104.88999938964844
143.82977342520778,37.50502175684898,48.53875626165301,83.82675167793064,141.45636672063182,158.9152365975225,49.53466842944935,105.19000244140625
147.00141348038844,38.36803407647814,50.37928228845014,86.29992612836027,140.02342607523383,157.68080145648412,49.68204199752271,105.06999969482422
149.40690546627877,39.04225608532714,51.27815063433398,87.4103314649248,137.9911354650334,152.65622415909414,49.90308832938468,106.83999633789062
148.07947145310317,38.81751515361178,51.22678881493841,86.82148420179377,136.46457014848792,151.53750651608973,49.73729865955008,102.30000305175781
148.7120271043105,38.97032924795258,51.46648412289467,86.99813080792273,136.62378010582964,152.53086363650064,49.516251436051505,102.08000183105469
146.1105166131168,38.1882352538833,50.85868124755464,85.98867621357546,136.00563525354227,152.76229623697046,49.414934468328,102.5999984741211
148.75654591726598,38.754583059823354,52.49375910428939,88.32722831210576,137.7288768644953,149.34830118833526,49.672828986414295,101.73999786376953
149.86805106327247,39.34790435361095,53.52103752896199,89.20211573401417,138.60925567107583,147.21696318501117,49.32282019481265,100.91999816894531
150.56713689590015,39.419822800405925,51.76610818343879,87.63743988485264,138.60926313073634,144.9699074125067,49.25835291106942,100.44999694824219
153.44421920823416,40.26484801854994,51.88595042582677,88.84037690652316,140.7633120688016,147.5834390769456,50.03204707354368,104.5999984741211
152.38660240666474,39.617602579022176,52.433830600816655,89.84983700522851,142.56149507160507,146.81191268051145,50.24388105046455,106.55000305175781
153.08570147543713,40.09404261179424,53.957620833368345,92.1631791068893,142.34607278162653,146.35863231762525,49.56229935021952,104.62000274658203
148.55949688904704,39.2579959191551,52.7077690136073,90.0012444074164,142.74879874037376,144.91202309078162,49.3412487263034,105.16999816894531
147.05368344656407,39.1501326428521,52.031480457998754,89.81618518409256,144.52822095347418,147.05301663847138,48.24518104503455,106.27999877929688
144.97431656549836,39.887283950371035,52.82761542300502,91.59115692000908,148.14328549081273,149.24220477688698,48.72413015761398,110.5
148.20099084427994,41.14584596094358,53.70080374070013,92.3398289111032,147.78741781868712,152.28974347740402,49.92151730477263,112.51000213623047
149.2137731555967,41.61331214437401,54.00899092248483,92.71837277226042,147.32854623057798,151.33498660402918,49.91230084498504,111.9000015258789
150.03832333507526,41.8020946447083,53.820649790078015,92.66790301081834,149.54813499483893,151.34463149152734,50.31757012821138,116.16000366210938
150.84500531202306,41.79310096053508,53.83776490844467,93.45021377056224,148.44300950513278,150.2741480563896,50.88862298037887,116.29000091552734
153.04981732921493,42.341477533323534,54.33429601146592,94.81298578964535,148.39620222121752,153.62062389315784,50.593890635378294,116.5
152.39556446530858,42.242587850398024,53.73504358492102,94.40079796309999,151.98315406789257,155.8484439798957,46.41227027717491,120.83000183105469
154.7976276308268,42.97075454794788,54.54831032014889,95.50277749947684,152.87286034890857,155.4530028761389,45.89647962770403,120.5199966430664
153.26498027663456,42.84489944386361,55.20747596095328,95.88132797418166,154.36202809621537,157.54577917850324,45.500421101149534,122.98999786376953
152.65550994507007,42.683078214551095,55.78103807733757,95.24199963687272,153.2662696073781,157.2468137167246,44.68988866509604,121.62999725341797
150.84499749686972,42.78197862700525,54.633917820333096,93.86241572698557,152.66684906956291,159.12742281748518,44.33987979375731,122.86000061035156
153.4263300120092,42.925813677023356,55.686863539771345,96.5963638937037,152.71366452315968,157.59400578866476,44.30303597331168,120.94999694824219
154.19712616768516,43.24044756674269,55.703994776098185,96.76460007429957,157.15294292941803,159.20454768538627,45.500415648452666,119.44999694824219
152.18943724794977,42.763993145542564,55.669751156809404,96.04957271572299,156.1789614054208,159.56139743315222,45.69384891609795,124.9800033569336
152.48521039107976,42.9707532590636,54.82224433411774,94.44285200083716,158.27679620272872,161.99170865708652,45.988586097315725,127.75
152.3686539542425,43.285391714450036,55.37013398708037,96.08322157632215,161.28311709429602,164.47021974888472,46.595909092587036,132.00999450683594
151.38279177738033,42.790957836604285,55.68687358196742,96.1252821463662,164.57973969979247,166.31223748389957,46.88342382536859,139.19000244140625
151.51721088314994,42.56622772349393,56.11490412748533,96.81507772968395,165.1604239215878,165.6082322165042,47.72742189178836,137.6999969482422
149.99352494596204,41.9369446226467,56.303238722136165,96.96650172756726,160.3840017590358,164.97171256351376,47.80161723914619,154.00999450683594
150.08313712163437,42.02683463476999,56.669508275787045,97.37868941419113,160.365276567289,158.43304146261377,47.28224123922476,143.92999267578125
150.14590000713164,42.53025519666296,55.68915862033161,95.56167755740744,158.83872365263423,155.3083383525779,47.310059238366165,142.9600067138672
150.26239672616083,42.71005001757765,55.48961917412232,95.72992289033073,156.87195922891902,154.92259736393692,46.929793993134716,146.02999877929688
149.86805579476737,42.48530303165316,55.31610164790283,96.69730948191949,158.93234951479508,155.84842877615645,46.753580912382475,148.0
149.7336300910414,42.413393376126855,55.8192869582485,98.5143288873149,158.51090242376134,156.66816000793222,46.716489568567376,145.92999267578125
148.0754883324011,42.323496837337714,55.853991940486395,97.74682614719147,160.71179449423425,155.91592207383238,46.92979715769325,151.97999572753906
147.3405470754848,41.99087551060969,55.66312739316774,97.72980220049972,161.39549040751797,154.87435437393947,46.59590905000614,157.07000732421875
144.5709856328314,41.08291885018691,53.693744384739695,95.73861712806557,161.22688736212552,153.90032678125235,46.002330387810815,155.75999450683594
